file1,file2,loc_diff,loc_sum,loc_ratio,import_jaccard,import_overlap,import_diff_count,node_cosine,node_hist_l1,node_hist_l2,node_unique_diff,node_total_diff,node_total_ratio,node_diff_Name,node_diff_Load,node_diff_Constant,node_diff_Call,node_diff_Store,node_diff_BinOp,node_diff_Add,node_diff_Assign,node_diff_arg,node_diff_arguments,node_diff_Return,node_diff_FunctionDef,node_diff_Compare,node_diff_AugAssign,node_diff_Eq,node_diff_Module,node_diff_Expr,node_diff_alias,node_diff_Mod,node_diff_Import,subtree_jaccard,subtree_overlap,subtree_diff_count,canonical_similarity,canonical_length_diff,canonical_length_ratio,func_count_diff,func_count_ratio,avg_func_args_diff,avg_func_args_ratio,avg_cc_diff,avg_cc_ratio,max_cc_diff,ident_jaccard,ident_overlap,ident_diff_count,ident_diff_i,ident_diff_rst,ident_diff_ttl,ident_diff_n,ident_diff_print,ident_diff_ft,ident_diff_range,ident_diff_math,ident_diff_result,ident_diff_total,ident_diff_sum,ident_diff_j,ident_diff_factorial_sum,ident_diff_x,ident_diff_factorial,ident_diff_even_factorial,ident_diff_map,ident_diff_process,ident_diff_reduce,ident_total_diff,ident_total_ratio,label
original_24.py,plagiarized_24.py,2.0220473663207663,19.700724829056306,0.7644711124283232,0.7074784974205113,0.9799883207508411,0.17699493797704824,1.0811231346092272,11.546443130500476,3.314930489381215,0.5962516088436604,5.234566919763565,0.838368075114588,1.420218858090013,1.3237586797522316,0.6649872414997969,0.6245997996025037,0.7978783659099545,0.5150177318582243,0.3529139995734994,0.1901612503982087,0.8001605484015328,0.7087306032097214,0.4708536547885742,0.540423564861607,0.3482460646193185,0.15816899166468024,0.3484954235596716,0.0,0.0,0.15283005336785313,0.0,0.0,0.0,0.0,0.7282835111289987,0.8978801380518256,31.047607537039212,1.051088984931948,0.4796771476100792,0.6981941520333503,0.0,0.8518885400529531,1.1004290500935605,0.6143819025164547,0.9927064465150366,0.6415461802519898,5.760533472271769,2.0011638021427234,1.9493630288030213,0.3687415896610354,1.249014720851287,1.3203870057383524,0.0,0.42645268913768053,0.30031084136782005,0.0,0.38648724434766046,0.562351428105808,0.5470437269626155,0.0,0.1788987198996632,0.0,0.0,0.16300226853223138,0.3219204924966909,0.31853188684987394,0.17724686407954526,1.2274907639114452,0.9900383430692141,1
original_25.py,plagiarized_25.py,1.9667688981243594,22.15011785865064,0.8799586557240013,1.0032010268957818,0.983093707528011,0.14928864606543313,0.919314271529347,12.918770953925797,3.6489563509152423,0.6552472126597971,5.099532918337886,0.9116322783906057,1.3703269099059332,0.9117664337111744,0.5883387689152956,0.6774209918829256,0.8269170543863837,0.47738986207139233,0.303027935068099,0.1599062686401266,0.7551534214499618,0.5871716214508638,0.49820001971806227,0.4752160937989562,0.3871540507329138,0.14616947985328332,0.3344996640861251,0.0,0.0,0.14813488305951922,0.0,0.0,0.0,0.0,0.6430599077705741,0.6338054790188673,25.077784137242485,0.9409564382801253,0.5290077188755369,0.75862136988408,0.0,0.9891974197763618,1.0333957186253688,0.6895445627599669,1.0411783834541213,0.6331669532201869,5.91148367491048,1.847569867590217,1.629727461855948,0.32320565543059043,1.236835810012578,1.1633387990674777,0.0,0.47010830888036725,0.3431115709443615,0.0,0.30009755926376575,0.6597742952289061,0.6590423956629182,0.0,0.16665018485488528,0.0,0.0,0.19517033032939674,0.31915782643987356,0.3622198730584344,0.1699838975355539,1.2395489222126348,0.9260085367026685,1
original_26.py,plagiarized_26.py,1.959680591112849,20.23927663879472,0.9083625818297333,0.9767061705084857,0.7722577460546781,0.16417625361635715,1.1504533551169127,12.798762768848764,3.747584995774616,0.7034766777541421,4.842973013379964,0.9413272761906054,1.443608440687882,1.0476962336368356,0.6738768699934301,0.6726326395722031,0.7682215768161286,0.4780298233887801,0.3292449182831538,0.17007515100769904,0.9785250330837011,0.7271950603985954,0.5155197390431848,0.5533263183668995,0.3330275941602979,0.1661080665197895,0.34192092190605883,0.0,0.0,0.1705732278043811,0.0,0.0,0.0,0.0,0.6990489228820274,0.6514471218696332,24.328019188629323,0.887332915804826,0.44803869229933374,0.7302054966561955,0.0,0.8957818413204421,0.8439452683510114,0.6771705110252996,0.9972149336469311,0.6047545572677491,6.357327810035385,1.8627575117544461,1.7146718522390174,0.26245241228938987,1.2916436662582416,1.360786732969416,0.0,0.4999910419355329,0.3301213792694612,0.0,0.31508768254496705,0.5343457151577891,0.810487695661658,0.0,0.13346726577887635,0.0,0.0,0.17240889073796287,0.30767027071595704,0.34066772330723055,0.15592839106822814,1.44723575928915,0.9244175422329542,1
original_27.py,plagiarized_27.py,2.151372832645926,23.498089831705073,0.8450949884320964,0.8890170479155548,0.9854991202902131,0.15790480517158834,0.924398918617395,12.295935000444128,3.6477006687136906,0.5936569994949905,6.134523671726006,0.9536602358387293,1.4120366563957547,1.0555062190664428,0.803837538184475,0.701192596972324,0.9463144351449193,0.49669415978852033,0.3448607182664699,0.17473540161093692,0.712386371647847,0.6173426001616873,0.5850597992298742,0.5084960726651474,0.3087393496045528,0.16792558718290748,0.32096874639952794,0.0,0.0,0.15951491887620928,0.0,0.0,0.0,0.0,0.6036541842049433,0.8182120439965246,25.227571965307607,0.8308210240358933,0.49084247431717326,0.7337577480442974,0.0,0.9542329436295516,1.0575932463743236,0.6484931075661464,0.9614398335373663,0.6349582122269751,6.82292672261273,2.2507581455692653,1.447508244524094,0.3902962176036822,1.2900011071858635,1.0462444997437421,0.0,0.49163500551712264,0.32807490395255173,0.0,0.2910463806534173,0.7736754503519263,0.708746525206796,0.0,0.1794976833611825,0.0,0.0,0.16032000572271105,0.3161490759926552,0.2748069322251436,0.16223515769215938,1.376638608939229,0.9236469053135035,1
original_28.py,plagiarized_28.py,2.2036504297886417,23.074691216972234,0.8976311119587954,0.8599532999861702,0.9342844032517025,0.1609326633373525,0.9089775666446306,9.989593434746848,3.5091642592616243,0.6074504412981939,5.2991224534743315,1.0399220413393482,1.2320438706605006,1.3212925365526824,0.6786059326298025,0.76265798748674,0.9304261354150706,0.6167519782587616,0.3399784125543531,0.1839252206789093,0.726779781096895,0.6390773273749636,0.40738304282422083,0.42682449146864593,0.35967892135702734,0.16946271705840507,0.32352982536856717,0.0,0.0,0.17499110135025953,0.0,0.0,0.0,0.0,0.7731790979332578,0.88250307788357,24.64253598381282,0.7339071319010327,0.5294978033044941,0.6866871347418602,0.0,1.0028428301625085,1.0485031111027543,0.6763481356793732,0.9661605011046056,0.6895539741424447,5.815277645077579,1.7106373733872127,1.693202110017019,0.33091772717911094,1.3554857873776054,1.305228001302919,0.0,0.47830447843497104,0.32578042204743496,0.0,0.27508271918085897,0.5541132714239052,0.6929837271037829,0.0,0.18677004831804372,0.0,0.0,0.14505151553952778,0.32280853632606354,0.3332761716991657,0.18541125025187932,1.0847839702193784,0.8700485482812838,1
original_29.py,plagiarized_29.py,1.8245490710469272,24.460389114371743,0.8650524766234289,0.9505298902373517,1.1522541131729471,0.15952270822728337,0.9522333426343399,9.742866837115365,3.378673068458133,0.6015688587220575,6.479909296691839,0.9938576852841426,1.5813318013401487,1.1497714269401187,0.5914320098996889,0.801146112842601,0.8310760861047733,0.41003504943981733,0.3452695947680563,0.17080575813486243,0.7074314865681008,0.7369543195102237,0.4862749086366147,0.4958542629349073,0.32318565764380747,0.16442230753271375,0.2983023067509932,0.0,0.0,0.14604826894813203,0.0,0.0,0.0,0.0,0.5871099808256071,0.7392678882213395,29.832760603159453,0.9894206658820965,0.4624278866590589,0.6520365444849727,0.0,1.0974799152290828,1.0343829154863455,0.6429332537118616,1.0380684092251593,0.5428146453253223,5.664767013542119,2.6783273536892347,1.6617854444940876,0.3265536919420632,1.2174072182536444,1.3934315535123236,0.0,0.45948137747247103,0.37867405890200034,0.0,0.36944352908942824,0.6596422779981866,0.7463928823721181,0.0,0.1623194059078827,0.0,0.0,0.16794408698299776,0.33401766040917386,0.3531313974503236,0.14768015628163164,1.19614570606971,0.9830489003340606,1
original_30.py,plagiarized_30.py,1.9210919748361512,22.752301558109753,0.8388047501262299,0.8337188536917559,0.8743701179683614,0.16545890814172223,1.0747348067197047,11.319444507259922,3.9037854517445414,0.7152229786126064,5.026937881603583,0.8998866872176843,1.2411845098658827,1.153785035874303,0.7827627670301662,0.6623330048307924,1.0094757342579928,0.4792179534040222,0.33860895112942396,0.14506606341276668,0.8198225452843476,0.7616119492957742,0.5442018086279955,0.47968027144027975,0.40997784670800336,0.17363207245963205,0.3345455365148338,0.0,0.0,0.17913507751588703,0.0,0.0,0.0,0.0,0.7086061358229998,0.7550363900990283,26.777450371408946,0.8382068240698245,0.5486933810178313,0.7654372077996834,0.0,1.098433873535301,1.155366561962866,0.5775409084853297,0.9476854605559181,0.7425240592232724,6.838979295260411,2.1031000260312824,1.906066806831309,0.3071857500623992,1.2442358096990225,1.4270317948787719,0.0,0.5516302519729547,0.35941889137062766,0.0,0.31075664007015935,0.7106949365185488,0.7114055841825161,0.0,0.1447265573909052,0.0,0.0,0.2053129476037109,0.2937427008477817,0.32069553067753226,0.17206666001171594,1.3377792095598775,0.8030504250000428,1
original_31.py,plagiarized_31.py,1.7462149239710387,21.386106989518478,0.7486556398634452,0.8473941292646793,1.1000381900779805,0.15602766040104915,0.9390278406774165,12.286834088805604,3.8695980381725987,0.7584594353875024,5.304470052602402,0.9863340525288862,1.5414286539454047,1.0479092612892906,0.7264311996399189,0.6143214297327156,0.8189326439578236,0.5530108470495009,0.37285598186980423,0.16872013091778879,0.8137684234019708,0.72145284066321,0.4536096370810294,0.5256051574150907,0.33439363260583255,0.17986673654282398,0.3288044972124643,0.0,0.0,0.1757441408801309,0.0,0.0,0.0,0.0,0.6748964332547938,0.7337630087609374,24.0511033289593,0.8788103871729314,0.43886174790363564,0.7641298252484954,0.0,1.060943742697817,0.9018280695776862,0.5555767169592335,1.0139786584200925,0.6674610281363733,6.512448087403431,2.328010249560372,1.9150175187443719,0.3431411720018875,1.4410083816466823,1.5553729771482268,0.0,0.4331624539113713,0.31294843557136504,0.0,0.3740762572892142,0.669511237102892,0.609747642728929,0.0,0.16271770042252523,0.0,0.0,0.17782740951403378,0.2999696243184434,0.3064188760544531,0.14278622746330083,1.4297603493507303,0.8527339486987651,1
unrelated_a_0.py,unrelated_b_0.py,3.9916117794179486,23.113877035029873,0.7343405431653484,0.6474022403945339,0.6638208356865176,0.5928564913739895,0.8546799739266452,20.94945348776927,7.002818596758233,1.1621238641885774,12.356101467174858,0.9400997514355504,4.617188342309572,1.3362236222376978,1.1101836845930493,0.9361171896412683,3.1737704229841928,0.8674256423946791,1.4267188805585964,1.2240133681312506,0.7125631107839305,0.4994867237698552,0.6849188576068597,0.5518694889228598,0.42919440403794196,1.5025660956191398,0.17574062762470358,0.0,0.0,0.4499327960879544,0.0,0.25381567593639087,0.0,0.0,1.660298377180915,0.5736870284701445,50.00416108431772,0.7745831120458228,0.4523079296266353,0.6908758123161454,0.0,1.1410741964608773,0.7275223590742541,0.7520236594785189,0.7137643423799583,0.5929957979890617,7.4301712444216665,2.058326043821062,1.970880132868871,0.4427192591448047,2.3932308142969627,0.98728756017827,0.0,0.4199135627268645,0.7192967892600536,0.2492643171567972,1.1949656516321778,0.884121045654379,0.30502649179869906,0.5853932869324026,0.22813902193430532,0.24465111866313238,0.2536123528363317,0.27850960952477477,0.19041142649394963,0.19797846514717818,0.2513182367737175,4.319680823928884,0.8679087704700985,0
unrelated_a_1.py,unrelated_b_1.py,4.592969742415431,30.01468013474274,0.6978513212529804,0.5840849703164191,0.7860253634023979,0.4764079649494472,0.9730814332928291,25.492316461835156,6.450003342747974,1.093065545393495,11.346794425970877,0.798396755648038,3.8597408262441038,1.2633354227998204,1.252623226599654,0.9913864417199115,3.1788884488362186,0.7812098074774874,1.4687746736847263,1.2512480956444432,0.7690923819461429,0.5536348872166006,0.5694192404047992,0.5684884555411753,0.45635593349786074,1.2367761969437887,0.21027818754255234,0.0,0.0,0.4563211683929795,0.0,0.27292323409666525,0.0,0.0,1.4400702481590277,0.531552261950137,49.3555452355822,0.7950577117778526,0.5593350488410974,0.7276322219068573,0.0,0.8047085382806799,0.5417074265411972,0.7191203882808418,0.7438684045651666,0.48610263493889727,5.549428236694373,2.151325011878047,1.6983520635197973,0.48365477244248317,2.0774772610447925,0.7940613945404369,0.0,0.46434472997656695,0.6494889328084725,0.278166052934907,1.0979999545452286,0.9392856427448434,0.36991619071765197,0.5786273443964787,0.26938279442993496,0.2669674018002076,0.2565399955463045,0.244326206893602,0.16731932965388424,0.17448601037358752,0.26383067577558894,4.119585591561266,0.9438376478238869,0
unrelated_a_2.py,unrelated_b_2.py,3.7058393677475348,31.73300831571698,0.7513196229315723,0.7250823919317468,0.8132397052881967,0.47487344135838105,0.9868261812807944,22.616484885561867,7.51615625168199,1.0703372724177649,12.691395593292814,0.8716244482503054,3.6747436676995067,1.1492593995890779,1.0965971571424313,1.0984253895979952,3.8243712154137826,0.7853333157658801,1.4601281365751166,1.0937251460018547,0.881872106900378,0.4824866271199495,0.5564019521186022,0.5733571485279874,0.4423175942680704,1.5512935855243366,0.1922061449608774,0.0,0.0,0.5397494732446004,0.0,0.23846839534110087,0.0,0.0,1.4497055407461403,0.46508273757218116,40.41676774275806,0.8595124926832144,0.5587264560523085,0.7096598579368879,0.0,0.9905374430460882,0.7714547080458233,0.702418170310877,0.6420137375746326,0.4822923509473886,6.912165083015056,1.8876663145457113,1.5168129953645397,0.5599922586526836,2.0558027706910993,0.7251048579966327,0.0,0.47726494949144066,0.7762017754451405,0.2603672150744506,1.2138442653776822,1.0189171443187952,0.3339757020903004,0.5954496109115964,0.26926858605380416,0.27817359230109495,0.28499241042769397,0.24625441046432908,0.21062722774848872,0.22705634474519013,0.25373194026935825,4.010906830621621,0.6954854745238901,0
unrelated_a_3.py,unrelated_b_3.py,3.6041511072199333,26.087507078342213,0.795930539237061,0.6361154130580552,0.835222560846539,0.5110003400895581,0.9151409910579131,23.534103172452095,7.042695740834863,1.0654393968952045,10.958345830395109,0.8441345619333194,4.536967962003685,1.3137212322563205,1.0421632793176185,1.1925414245618413,3.2458801736028295,0.7078071164460199,1.4398715591633688,1.2304872740726012,0.8159464866902295,0.5078524467911573,0.6374419528215629,0.4845328435684973,0.43628203831318196,1.7152787749331981,0.18987354954760538,0.0,0.0,0.5076741483035907,0.0,0.30352911693198015,0.0,0.0,1.8027311243687798,0.6028027407482804,41.50204913551472,0.7349477237173685,0.4907535397442276,0.6731729988149624,0.0,1.042455655222105,0.6175862504471696,0.6187595260785296,0.6906546984846011,0.5393931896769216,5.7551050266491535,2.049567205172898,1.6432560509585294,0.4912753675031461,2.26123396676409,0.765825390392172,0.0,0.42398493382483965,0.7898833440063526,0.25504977776444476,1.156666060152825,0.9451952074023002,0.32353157552585765,0.5511625696093958,0.2653168204836778,0.26419604609544617,0.2762776782509567,0.1995898017809796,0.21046237074764773,0.22252273464776684,0.2590838025121144,3.5680371632355974,0.7759416088029971,0
unrelated_a_4.py,unrelated_b_4.py,3.7656903402490967,26.0065262658968,0.6450327246246799,0.5746901478529484,0.6728292494556032,0.49876860045892335,0.9445979222961177,22.767351755693582,7.341496232997797,1.1017193097956688,9.884446681031958,0.7299996531992244,4.86142085024236,1.4929780253569527,1.1857753336894867,1.0373294989536508,4.001182955400861,0.7875929120055492,1.428023064856366,0.8889212849861514,0.8316424825032043,0.5130280733629952,0.5996584252183591,0.5234441493767641,0.39226479732264863,1.3869686112947979,0.23088198988418548,0.0,0.0,0.45375151647307027,0.0,0.2529637931480938,0.0,0.0,1.629843484967268,0.485635751580186,40.9873067799411,0.9521851260859182,0.5225496174224369,0.6518459014472432,0.0,0.8698862577185862,0.5728764328301874,0.8173675401435966,0.6366942269977935,0.5586246818455203,6.466434145843826,2.122735408609943,2.070484365653222,0.47106705851235947,1.884366108352956,0.7784691181754887,0.0,0.4375031155521103,0.6432046793181003,0.25638779586097143,1.1731598220870862,0.870812375984414,0.36235228886256754,0.5950492790499905,0.23746853563136455,0.2534585028820036,0.25523951172956144,0.1923765637073334,0.23668781133751954,0.19970080205313867,0.19608197645268152,4.624638514296233,0.8762509325145306,0
unrelated_a_5.py,unrelated_b_5.py,3.8364328733238944,29.430964239982632,0.7559298812980667,0.6718255345635763,0.7278617432962409,0.5331310410253175,1.068801905465705,22.97455391949135,7.740418210618767,1.057032405832065,11.60596850917536,0.8684383547805289,3.693133058812868,1.5201945539705823,1.1862392367361159,1.2555165266601311,3.1829803026019072,0.8372379530505535,1.5464504292120869,0.978292346762022,0.8693681533969775,0.5339395243746369,0.5490223121785599,0.5328850295031105,0.33965039788923723,1.433247473833682,0.18529556443319936,0.0,0.0,0.42711220847403547,0.0,0.22070604535387403,0.0,0.0,1.7973010943817624,0.48816387755020535,40.22621982040219,0.7481814826275736,0.593590778684497,0.8044125327441389,0.0,1.0191964291829958,0.5740468109001332,0.7916045760828431,0.6907663752074447,0.5712509137065246,6.162184962457365,1.5797908684314947,1.8706282645487788,0.5148370877078157,2.022318244451414,0.7861231088638491,0.0,0.42193346884020927,0.6017185374921448,0.26174531008352675,1.0489820649380384,1.03167846098975,0.3981751028628668,0.5769437415199552,0.20666919590992047,0.29861870976260946,0.2579689045373862,0.22414776714303145,0.19737203010893475,0.18695758414332067,0.2358060237690246,4.50657766573558,0.9084280719078471,0
unrelated_a_6.py,unrelated_b_6.py,4.01960597479683,19.456476681114808,0.7654326713074353,0.6839161782376759,0.6936906778735596,0.4868839833070363,0.9420953697536181,25.29929806700005,7.053903081640233,1.0679118296620183,11.210475217070499,0.9212690285094167,3.502428944537898,1.1839817696540869,0.990115404639571,1.0903470821563306,2.7989901782404956,0.5758756996741479,1.393166654564429,1.1914486764227588,0.882060580478546,0.6003675206604088,0.5698939531250088,0.538350701346004,0.46790502808145545,1.3975982581281432,0.18958042643656686,0.0,0.0,0.45017893721165303,0.0,0.2765933090807974,0.0,0.0,1.2676482644625091,0.5691223974074721,49.90666901119771,0.802841704737268,0.5350457233292876,0.7052917895984505,0.0,1.0161115270103767,0.8059236602103581,0.639363421381928,0.6756975482451236,0.5950764359849746,6.478417735017971,1.7575517697992296,2.066019288248612,0.5926863393808594,2.0647171360030843,0.770450897852859,0.0,0.43216597365359594,0.6635098444503947,0.26019720218823145,1.1781315753694448,0.9878213834118936,0.37167055584221204,0.46957677080183113,0.2451458118678692,0.254783660217633,0.27320099309240603,0.24868282906573058,0.22158303464402024,0.20571671215637158,0.22111937618457625,4.072751237260465,0.7966509527863312,0
unrelated_a_7.py,unrelated_b_7.py,4.332508043058566,22.946045368869125,0.7548236266888945,0.655482695074473,0.7066725367209318,0.5325540447916719,0.9761815435296117,23.02084110225423,6.3778203998948975,1.1024481827290347,11.139448881161927,0.8410946781599107,4.411864205353618,1.29103722448576,1.106328040040644,0.9753726403173287,3.528692716970736,0.8198375321760144,1.342592490608434,0.9356390066623282,0.7332386399837441,0.5383338076436094,0.4633329557028463,0.4930605307676485,0.3600346966382017,1.6385559230750708,0.1650501689387204,0.0,0.0,0.47544197438386626,0.0,0.26957858353743736,0.0,0.0,1.599852527783539,0.47337988400209974,43.21261047674309,0.8198286057271954,0.5013416638695863,0.9469538041995791,0.0,1.0364788799771065,0.6872095345535879,0.7537486173328404,0.6821706851665634,0.5459501413837016,5.516759934345499,1.7187948310772418,2.0085053075728743,0.5353967280898645,2.4940144900330434,0.7239446274883754,0.0,0.46589106595515334,0.7158758742846133,0.23487718247296702,1.2566121190149713,0.8748106733366408,0.3229579986989508,0.5195336711959583,0.22646221160413782,0.2784589666582137,0.31436658677030765,0.1803398294560659,0.18499587828608163,0.16726490770403196,0.20447734721976019,4.072881963604882,0.8934980850471351,0
unrelated_a_8.py,unrelated_b_8.py,4.723519230715995,30.43679205068792,0.7478312360926856,0.609455201328041,0.6992319562715547,0.6238555320225501,0.7979107316801921,27.13264685807744,6.279354464275851,1.1211526685260518,12.516790896059815,0.8385767236464962,4.05721313988504,1.3412701758769123,1.0457296212948026,1.153461226959046,3.3113206307067538,0.674674074596355,1.2721021200477396,1.0675682752185744,0.7881678549674164,0.5248002272504131,0.4335674691886552,0.6113319741977888,0.32839739089018355,1.621317363468261,0.2052540524310267,0.0,0.0,0.42983659068023133,0.0,0.2836923659105884,0.0,0.0,1.4873402764170083,0.5374726518231996,39.197796880490074,0.8267514837195243,0.5492759880425746,0.6095738915476057,0.0,1.0366082995282837,0.7160616720031908,0.8056691860599918,0.5293281128976493,0.6232461950156513,5.694917334077674,2.2201930453810665,1.85965154411721,0.41335753086593036,2.1304775788445247,0.6918115906362406,0.0,0.4925747110609807,0.7014335287958079,0.2895922376676928,1.1649690917020388,0.8949553154013979,0.32288956466664753,0.4354474721125024,0.24070330203724996,0.29053186184563473,0.237902503880044,0.2522302508938293,0.2081919897688593,0.19996943547231877,0.25569952593543593,3.558626941343015,0.8937413404684795,0
unrelated_a_9.py,unrelated_b_9.py,4.0189179620243465,30.847114817759284,0.6947078268141675,0.6289587952178334,0.7192365481946639,0.5169724433546435,0.9297567928638919,23.355360633655046,7.208866885456663,1.1642479761488709,9.841469175606713,0.8777442598701449,3.9068225726374606,1.2926977864331806,1.0598453945379627,1.0352763455055003,2.936860849545859,0.6633066490357207,1.4940711476159714,0.8441482464696937,0.8090605173361456,0.43617047084355803,0.4923582495565807,0.5251354798807869,0.39620103299136655,1.7999557982759211,0.18501327576358573,0.0,0.0,0.48145050439891074,0.0,0.25031119141738245,0.0,0.0,1.6209523467134646,0.5493798576621509,38.71110651216073,0.8599980113577299,0.4129050827723414,0.7343980658435771,0.0,0.9669929163967437,0.693955962050796,0.8833311824227587,0.529010942684562,0.5275233967468536,6.24551181628103,1.6810596160439784,1.6527187643802435,0.42913053223572745,2.162171540469327,0.8162577204659829,0.0,0.40410948604526026,0.5437538763843155,0.2471165988360553,1.1079349160317553,1.054696844890204,0.28494551406716545,0.5107058744023328,0.256704454559733,0.26443879368210627,0.2802703242348121,0.2041128085869028,0.17607266213287479,0.2184048020889654,0.22512032181608405,4.506619776919536,0.9291940869983597,0
unrelated_a_10.py,unrelated_b_10.py,3.6099387674134884,23.33377754456618,0.6916367948982638,0.6081484315261686,0.637082344838956,0.5232189487432612,0.9379877397282465,22.52855878008045,7.0641416969817765,0.9182243068708075,11.497692683947903,0.786995681900508,3.8016682781896467,1.4130984061654785,1.2252091603317035,1.0810556857032223,2.946347092818528,0.913939584753825,1.483742809225886,1.1831253896067706,0.8704521903463207,0.504092384344361,0.583562100483764,0.552229200826213,0.43747518547048564,1.3140758362538894,0.18023763751964023,0.0,0.0,0.4656700776774507,0.0,0.2483673325249499,0.0,0.0,1.8722642685578057,0.543816019476353,43.23892256023996,0.7225597310858273,0.44857767878867727,0.8442816416725621,0.0,1.0285036680395963,0.6131197323186635,0.7695446643699105,0.5900952204126239,0.49848097004763064,6.064191910062554,2.220466097597653,2.1095886598764473,0.5716757354205302,2.333112225493147,0.7752876030087217,0.0,0.46149406585488706,0.6888719118041448,0.2729917386379821,0.8969859330177361,0.8548139728463361,0.36591769968513993,0.5838264008270573,0.24528647245740726,0.2673234551813783,0.24645219164791812,0.21221058928956074,0.20485134477040756,0.1822867673974166,0.25866876055005456,3.901723055495595,0.8911306398161797,0
unrelated_a_11.py,unrelated_b_11.py,3.7205105536668057,28.873101441832837,0.7149091634707039,0.5705921162441084,0.835026419761958,0.5401633027140449,0.8539319525145487,24.80826378266155,8.750338394324068,1.1218895367954582,11.353266364654838,0.8025470667761297,3.512397522444743,1.539844787725373,1.3483515842485174,1.0863913148579059,3.3918673802435535,0.7648355094830883,1.508058601543125,1.1034654904945078,0.8448945211980743,0.45372752411273576,0.5539092245097369,0.5932605176160797,0.4348814336505252,1.4191522457245676,0.19169774645966497,0.0,0.0,0.5028344808770887,0.0,0.2820738236434347,0.0,0.0,1.5677398371346887,0.5815747161659852,44.68127724831908,0.8246570994950739,0.5167392853467508,0.9174553088527171,0.0,0.9652461478751976,0.661534334131719,0.7102991646590903,0.5972631739341658,0.5202618657138927,6.4147809635712845,2.045649555317833,1.597524566136492,0.486289501623988,2.429810519773049,0.885930334766337,0.0,0.39501672817117717,0.6027362134310517,0.23768532419667493,1.0517134272556414,0.9451430712011074,0.35957583838142027,0.5132143670569442,0.23746363890574265,0.24158503445449753,0.2634174294295343,0.27927865453214523,0.19035186849259675,0.17537146203291953,0.23679470703168354,3.8873374962758773,0.753921071742211,0
unrelated_a_12.py,unrelated_b_12.py,4.190963519248688,26.6186247414385,0.7447775607144147,0.7006481148538138,0.7306241112411993,0.4909906473417091,0.9882751739333178,21.35934704558216,7.067404054722866,1.0633682567748106,13.58118026942093,0.7609649140154567,3.9534036550983838,1.220654003662622,1.0080368307343774,0.997455155241907,2.917262231473104,0.8605217868080344,1.468063160057558,0.9225790614868011,0.821743689300582,0.5259263428929951,0.6279103611033278,0.5165265092522069,0.4485443220377216,1.7713535684038746,0.1799914010953656,0.0,0.0,0.5234448264563403,0.0,0.2135068838966139,0.0,0.0,1.6543803440830092,0.576884429569352,45.07738751332049,0.7698938167886743,0.47748728448062083,0.7660141330131779,0.0,1.0427028734331916,0.6740816487655623,0.6594469462838094,0.6888043550953441,0.5124453788758923,6.0481831621650475,2.1654076189914506,1.6652093599990727,0.45529906919863034,2.1639519798590343,0.8503824139954305,0.0,0.46532129186314103,0.6729374199361606,0.2997684888304908,1.1728764235381994,0.9029966470877641,0.32968192037516086,0.5785225773805631,0.19162034760360308,0.2547553570198902,0.25190447459748533,0.23136910940935748,0.19342036234003274,0.22356230413620085,0.23511939343093888,3.683949642500934,0.9217528827482181,0
unrelated_a_13.py,unrelated_b_13.py,3.913430650811626,23.329022684389734,0.6604204642670498,0.5904253600796977,0.7927252080043959,0.4979173032503338,1.0865832738302448,18.8257221787067,7.989743420855398,1.1911842703610076,11.1306964960376,0.8631008221024866,3.4138746824457264,1.1470122126516675,1.1072777860576737,1.2717752776447995,3.3017214791160776,0.7863991027723475,1.079233731083269,0.9233726810215197,0.8213477877991812,0.5936615865273891,0.6073546236140241,0.5544598112758701,0.37309012947500325,1.5438515829343644,0.20505475278358298,0.0,0.0,0.4941026161185541,0.0,0.30029789225527714,0.0,0.0,1.3787829610281745,0.5860532806416564,42.28132210801209,0.9100885432797158,0.567766401066357,0.8423131819397893,0.0,1.1687562837070762,0.7756803878928139,0.745344995436968,0.7203377382314454,0.516892736847319,6.557532787242479,1.971279812087813,2.0750296894266658,0.4255935176520242,2.4507931249006845,0.834239246344489,0.0,0.417738374999724,0.5659298956021479,0.271491181261739,1.1585806261296598,0.9503072129911521,0.3317349226995644,0.5049279479224786,0.24023942816204624,0.26066732092194433,0.289046203442832,0.22431894507265465,0.20971759948995825,0.18177094738015387,0.237280012411601,3.7115959796005895,0.8998503622812357,0
